2019-04-04 22:10:53,994 INFO: photo_counter, lat, lon, direct1, direct2, water_per, cloud_per, land_per, season
2019-04-04 22:31:19,216 INFO: 40,[31.0, 7.0, 15.0],[43.0, 10.0, 49.6],E,S,35.1,0.0,64.9,day
2019-04-04 22:31:50,049 INFO: 41,[32.0, 29.0, 22.8],[44.0, 46.0, 21.1],E,S,50.5,0.0,49.5,day
2019-04-04 22:32:20,884 INFO: 42,[33.0, 50.0, 3.2],[46.0, 25.0, 2.0],E,S,37.7,0.0,62.3,day
2019-04-04 22:32:51,434 INFO: 43,[35.0, 6.0, 37.2],[48.0, 3.0, 44.1],E,S,20.6,0.0,79.4,day
2019-04-04 22:33:22,442 INFO: 44,[36.0, 24.0, 3.3],[49.0, 49.0, 14.2],E,S,45.5,0.0,54.5,day
2019-04-04 22:33:53,386 INFO: 45,[37.0, 39.0, 38.4],[51.0, 38.0, 30.8],E,S,33.3,0.0,66.7,day
2019-04-04 22:34:23,875 INFO: 46,[38.0, 53.0, 13.3],[53.0, 31.0, 46.3],E,S,24.3,0.0,75.7,day
2019-04-04 22:34:54,761 INFO: 47,[40.0, 2.0, 22.4],[55.0, 25.0, 21.6],E,S,83.2,0.0,16.8,night
2019-04-04 22:35:25,666 INFO: 48,[41.0, 11.0, 32.2],[57.0, 27.0, 2.1],E,S,41.5,0.0,58.5,day
2019-04-04 22:35:56,719 INFO: 49,[42.0, 18.0, 11.5],[59.0, 33.0, 15.7],E,S,62.0,0.0,38.0,day
2019-04-04 22:36:27,659 INFO: 50,[43.0, 22.0, 8.8],[61.0, 44.0, 11.8],E,S,38.6,0.0,61.4,day
2019-04-04 22:36:58,423 INFO: 51,[44.0, 23.0, 12.1],[63.0, 59.0, 58.5],E,S,30.6,0.0,69.4,day
2019-04-04 22:37:28,901 INFO: 52,[45.0, 21.0, 8.9],[66.0, 20.0, 41.7],E,S,14.5,0.0,85.5,day
2019-04-04 22:37:59,695 INFO: 53,[46.0, 14.0, 3.8],[68.0, 41.0, 38.2],E,S,78.5,0.0,21.5,night
2019-04-04 22:38:30,497 INFO: 54,[47.0, 5.0, 15.6],[71.0, 12.0, 12.3],E,S,83.3,0.0,16.7,day
2019-04-04 22:39:01,445 INFO: 55,[47.0, 52.0, 41.9],[73.0, 47.0, 43.8],E,S,53.2,0.0,46.8,day
2019-04-04 22:39:32,364 INFO: 56,[48.0, 36.0, 9.3],[76.0, 28.0, 5.7],E,S,81.7,0.0,18.3,day
2019-04-04 22:40:05,473 INFO: 57,[49.0, 15.0, 24.6],[79.0, 13.0, 6.4],E,S,41.6,0.0,58.4,day
2019-04-04 22:40:36,629 INFO: 58,[49.0, 52.0, 20.7],[82.0, 13.0, 33.7],E,S,71.7,0.0,28.3,day
2019-04-04 22:41:07,674 INFO: 59,[50.0, 22.0, 16.4],[85.0, 7.0, 12.2],E,S,63.4,0.0,36.6,day
2019-04-04 22:41:38,166 INFO: 60,[50.0, 47.0, 23.9],[88.0, 4.0, 23.0],E,S,91.5,0.0,8.4,day
2019-04-04 22:42:08,253 INFO: 61,[51.0, 7.0, 33.6],[91.0, 4.0, 34.1],E,S,0.0,14.0,86.0,night
2019-04-04 22:42:38,300 INFO: 62,[51.0, 22.0, 13.3],[94.0, 1.0, 13.9],E,S,0.0,13.0,87.0,night
2019-04-04 22:43:08,349 INFO: 63,[51.0, 32.0, 1.1],[96.0, 59.0, 32.4],E,S,0.0,14.2,85.8,night
2019-04-04 22:43:38,823 INFO: 64,[51.0, 36.0, 53.3],[99.0, 58.0, 50.7],E,S,11.4,1.0,87.6,day
2019-04-04 22:44:08,935 INFO: 65,[51.0, 36.0, 47.9],[102.0, 58.0, 28.5],E,S,0.0,13.9,86.1,day
2019-04-04 22:44:39,773 INFO: 66,[51.0, 31.0, 45.1],[105.0, 57.0, 45.0],E,S,61.4,1.6,37.1,day
2019-04-04 22:45:14,772 INFO: 67,[51.0, 21.0, 21.7],[109.0, 1.0, 54.8],E,S,0.0,13.6,86.4,day
2019-04-04 22:45:45,023 INFO: 68,[51.0, 3.0, 24.1],[112.0, 27.0, 38.2],E,S,0.0,3.9,96.1,day
2019-04-04 22:46:15,266 INFO: 69,[50.0, 42.0, 5.9],[115.0, 27.0, 9.9],E,S,0.0,25.2,74.8,night
2019-04-04 22:46:45,509 INFO: 70,[50.0, 16.0, 47.3],[118.0, 17.0, 55.1],E,S,4.0,3.7,92.3,night
2019-04-04 22:47:15,781 INFO: 71,[49.0, 47.0, 0.8],[121.0, 5.0, 16.0],E,S,13.5,19.1,67.3,night
2019-04-04 22:47:46,267 INFO: 72,[49.0, 12.0, 56.5],[123.0, 48.0, 48.9],E,S,7.9,6.9,85.2,night
2019-04-04 22:48:16,934 INFO: 73,[48.0, 33.0, 24.7],[126.0, 33.0, 29.2],E,S,23.5,19.0,57.5,night
2019-04-04 22:48:47,375 INFO: 74,[47.0, 51.0, 10.2],[129.0, 8.0, 24.4],E,S,11.5,13.0,75.5,night
2019-04-04 22:49:17,742 INFO: 75,[47.0, 3.0, 37.0],[131.0, 43.0, 43.3],E,S,10.6,34.5,54.9,night
2019-04-04 22:49:47,935 INFO: 76,[46.0, 14.0, 1.5],[134.0, 9.0, 18.1],E,S,0.4,8.3,91.3,night
2019-04-04 22:50:18,177 INFO: 77,[45.0, 21.0, 7.6],[136.0, 30.0, 11.4],E,S,0.1,5.8,94.1,night
2019-04-04 22:50:48,333 INFO: 78,[44.0, 23.0, 12.0],[138.0, 50.0, 51.3],E,S,0.0,2.5,97.5,night
2019-04-04 22:51:18,444 INFO: 79,[43.0, 24.0, 11.1],[141.0, 2.0, 16.5],E,S,0.0,2.7,97.3,night
2019-04-04 22:51:48,525 INFO: 80,[42.0, 22.0, 27.1],[143.0, 9.0, 9.4],E,S,0.0,2.3,97.7,night
2019-04-04 22:52:18,838 INFO: 81,[41.0, 18.0, 10.9],[145.0, 11.0, 37.2],E,S,5.9,14.4,79.6,day
2019-04-04 22:52:49,168 INFO: 82,[40.0, 11.0, 32.9],[147.0, 9.0, 48.4],E,S,18.3,27.8,53.8,night
2019-04-04 22:53:19,573 INFO: 83,[39.0, 0.0, 23.2],[149.0, 7.0, 36.7],E,S,35.2,12.2,52.6,night
2019-04-04 22:53:50,047 INFO: 84,[37.0, 49.0, 26.8],[150.0, 57.0, 36.8],E,S,50.8,24.7,24.5,night
2019-04-04 22:54:20,500 INFO: 85,[36.0, 34.0, 9.5],[152.0, 47.0, 20.4],E,S,24.8,4.4,70.9,day
2019-04-04 22:54:51,005 INFO: 86,[35.0, 19.0, 31.2],[154.0, 29.0, 54.4],E,S,48.6,19.5,31.9,night
2019-04-04 22:55:21,712 INFO: 87,[34.0, 0.0, 41.6],[156.0, 12.0, 21.2],E,S,34.3,28.9,36.8,night
2019-04-04 22:55:52,425 INFO: 88,[32.0, 42.0, 53.5],[157.0, 48.0, 15.9],E,S,36.8,29.1,34.1,night
2019-04-04 22:56:23,047 INFO: 89,[31.0, 21.0, 2.7],[159.0, 24.0, 14.1],E,S,46.9,19.9,33.2,night
2019-04-04 22:56:53,563 INFO: 90,[29.0, 57.0, 50.5],[160.0, 57.0, 13.1],E,S,24.3,21.5,54.2,night
2019-04-04 22:57:24,072 INFO: 91,[28.0, 36.0, 7.9],[162.0, 24.0, 32.5],E,S,23.6,32.4,43.9,night
2019-04-04 22:57:54,713 INFO: 92,[27.0, 10.0, 33.9],[163.0, 52.0, 12.9],E,S,24.5,32.0,43.5,night
2019-04-04 22:58:25,281 INFO: 93,[25.0, 46.0, 45.1],[165.0, 14.0, 45.1],E,S,32.5,24.2,43.3,night
